name,proc_name
padidexx,Pad
padidexx1-2bitar/biopsier,Pad
padidexx3bitar/biopsier,Pad
padidexxnybildnjuver+hud,Pad
"paket:luftvägsparasiter,hund",Paket
"paket:luftvägsparasiter,katt",Paket
"paket:mag-tarmparasiter,hund",Paket
"paket:mag-tarmparasiter,katt",Paket
paketläkemedelsedering,Paket
paketluftvägsparasiterhund,Paket
paketpris,Paketpris
paketprisulbukochöversiktröntgen,Paketpris
palexi50mgperst,Palexi
palpationextremitethäst,Palpation
pälsvård/tovrakning/10min,Pälsvård
pälsvårdper10min,Pälsvård
pancreatitisprofile+bloodcount,Pancreatitis
paraffin.flytandevet.a1000mlorallflaska,Paraffin
paraffinflytandefdjorallö/ml,Paraffin
paraffinolja,Paraffin
paraffinolja1l,Paraffin
paraffinoljatunnflytande5000ml,Paraffin
paraffinvet.aplorallö,Paraffin
pärlsand(urinprovskit),Pärlsand
parodontitbehandling,Parodontit
partoxin®vet.inj10iu/ml,Partoxin
partoxininj/ml,Partoxin
pass,Pass
"pass,eufördjur",Pass
passförskrivningförsällskapsdjur,Pass
passutförande,Pass
patellaluxationoperation,Patellaluxation
pawz-rubberdogboots,Pawz
pawzgummiskors-xlld,Pawz
pawztasskydd,Pawz
paxcompletemiljö+foder10068,Pax
paxcompletemiljö10066,Pax
paxexpandmiljö10063,Pax
pct,Pct
pdcanine/felinea/d156gburk,Pd
pdcaninec/d12kg,Pd
pdcaninec/dmulticare+metabolic12kg,Pd
pdcaninei/d360gburk,Pd
pdcaninez/d370g,Pd
pdfeline/caninea/d24x156gburk,Pd
pdfelinebiomestew24x82g,Pd
pdfelinec/d85g12st,Pd
pdfelinec/dchicken85gpouch,Pd
pdfelinec/dminced156gburk,Pd
pdfelinec/dsalmon85gpouch,Pd
pdfelinec/dstresschicken12x85g,Pd
pdfelinec/dstresschicken3kg,Pd
pdfelinec/dstresschicken85g,Pd
pdfelinei/d1.5kg,Pd
pdfelinei/d156gburk,Pd
pdfelinei/d3kg,Pd
pdfelinei/dchicken85gpouch,Pd
pdfelinei/dsalmon85gpouch,Pd
pdfelinek/dstew82gr,Pd
pdh./k.a/d24x156gb,Pd
pdh.c/dmultic1.5kg,Pd
pdh.c/dmultic12kg,Pd
pdh.c/dmultic4kg,Pd
pdh.dermcomplete10kg,Pd
pdh.dermcomplete4kg,Pd
pdh.gibiome10kg,Pd
pdh.gibiome4kg,Pd
pdh.gibiomemini1kg!,Pd
pdh.gibiomemini3kg!,Pd
pdh.gibiomestewchic&veget12x354gb,Pd
pdh.i/d1.5kg,Pd
pdh.i/d12kg,Pd
pdh.i/d12x360gb,Pd
pdh.i/d16kg,Pd
pdh.i/d4kg,Pd
pdh.i/dlowfat1.5kg,Pd
pdh.i/dlowfat12kg,Pd
pdh.i/dlowfat12x360gb,Pd
pdh.i/dlowfat4kg,Pd
pdh.i/dlowfatstewchic&veget12x354gb,Pd
pdh.i/dsensitive1.5kg,Pd
pdh.i/dsensitive12kg,Pd
pdh.i/dsensitive4kg,Pd
pdh.i/dstewchic&veget12x354gb,Pd
pdh.i/dstewchic&veget24x156gb,Pd
pdh.i/dstressmini1kg,Pd
pdh.i/dstressmini3kg,Pd
pdh.i/dstressstewchic&veget24x156gb,Pd
pdh.j/d12kg,Pd
pdh.j/d4kg,Pd
pdh.k/d+mobility12kg,Pd
pdh.k/d+mobility4kg,Pd
pdh.k/d12x370gb,Pd
pdh.k/dstewchic&veget12x354gb,Pd
pdh.l/d1.5kg,Pd
pdh.l/d10kg,Pd
pdh.l/d4kg,Pd
pdh.metabolic+mobility10kg,Pd
pdh.metabolic+mobility12kg,Pd
pdh.metabolic12kg,Pd
pdh.metabolicmini6kg,Pd
pdh.z/d10kg,Pd
pdh.z/d12x370gb,Pd
pdh.z/dmini1kg,Pd
pdk.c/dmulticchic.12kg,Pd
pdk.c/dmulticchic.12x85gpås,Pd
pdk.c/dmulticchic.3kg,Pd
pdk.c/dmulticstress+metabolic1.5kg,Pd
pdk.c/dmulticstress+metabolic12x85gpås,Pd
pdk.c/dmulticstress+metabolic3kg,Pd
pdk.c/dmulticstress+metabolic8kg,Pd
pdk.c/dmulticstresschic.1.5kg,Pd
pdk.c/dmulticstresschic.12x85gpås,Pd
pdk.gibiome1.5kg,Pd
pdk.gibiomestewchic&veget24x82gb,Pd
pdk.i/d1.5kg,Pd
pdk.i/d24x156gb,Pd
pdk.i/dchic.12x85gpås,Pd
pdk.k/d+mobility1.5kg,Pd
pdk.k/d+mobility12x85gpås,Pd
pdk.k/d+mobility3kg,Pd
pdk.k/dchic.12x85gpås,Pd
pdk.k/dtuna3kg,Pd
pdk.l/d1.5kg,Pd
pdk.m/d1.5kg,Pd
pdk.m/d3kg,Pd
pdk.metabolic1.5kg,Pd
pdk.metabolic12x85gpås,Pd
pdk.s/d1.5kg,Pd
pdk.s/d24x156gb,Pd
pdk.z/d24x156gb,Pd
pdkgibiome12x85gpåse,Pd
pds3-0fs-170cmofärg,Pds
pdw,Pdw
penovet®vet.300mg/ml100mlinjektinjekt,Penovet
penovet®vet.300mg/ml12x250mlinjektinjekt,Penovet
penovet®vet.300mg/ml5x100mlinjektinjekt,Penovet
penrosedrän,Penrose
pentobarbitalnatriumvet.apl.,Pentosan
pentosanequine250mg/ml,Pentosan
peptinor,Peptinor
peptinorvet,Peptinor
peptiveteardrops50ml,Peptivet
peptivetfoam,Peptivet
peptivetotogel25ml,Peptivet
peptivetschampo,Peptivet
perianalbråckdubbelsidigt,Perianalbråck
perianalbråckenkelsidigt,Perianalbråck
"perinealbråck,dubbelsidigt",Perinealbråck
permanentkanyl,Permanentkanyl
permanentkanylvenflonhund/katt,Permanentkanyl
"permanentkanylvenflonmini0,7x19",Permanentkanyl
peroralgiva,Peroral
persisterandemjölktänder1-2inklusivenarkos,Persist
persisterandemjölktänder2<inkl.narkos,Persist
"persistmjölktand,ejnarkos",Persist
persistmjölktänder1-2cdelkostnad,Persist
persistmjölktänder3-4cdelkostnad,Persist
petosan,Petosan
petshirtbodyhunds-m-l-xl-2xl,Pet-Shirt
petshirtbodykatt/litenhund,Pet-Shirt
petshirthundm,Pet-Shirt
petshirthunds,Pet-Shirt
petshirthundxl,Pet-Shirt
petshirthundxxs,Pet-Shirt
petshirtkattxs,Pet-Shirt
petshirtkattxxs,Pet-Shirt
petshirtstrxxxs-s,Pet-Shirt
ph,Ph
phbr,Phbr
phenobarbital,Phenobarbital
phenobarbitone,Phenobarbitone
phos,Phos
phosfosfat,Phos
pilleringivare,Pilleringivare
pk-blodöra,Pk
pk-cytopoint20mginjektionsvätska,Pk
pk-gallsyrorstimuleringstest,Pk
pk-kräkning-corpal,Pk
pk-öronspolning(ettöra),Pk
pk-öronspolningbådaöronen,Pk
pk-seniorkontroll,Pk
pk-spolninganalsäckar,Pk
plasmaföl500ml,Plasma
plasmatillföl1000mlinklagg,Plasma
plegicil®vet.10mg/ml20mlinjektinjekt,Plegicil
plegicil®vet.10mg/ml6x20ml,Plegicil
plegicil®vet.inj10mg/ml,Plegicil
plegicilinj.10mg/ml,Plegicil
pli,Pli
"pli(hund,katt)",Pli
plockaryckadraöronhår,Plocka
plockningavöronhår,Plockning
plt,Plt
plyschdjurmedpip,Plysch
plyschmusmedcatnip,Plyschmus
pol,Pol
polåter,Pol
polering,Polering
poliklinavg,Avgift
poliklinik1,Avgift
poliklinik2,Avgift
poliklinik3,Avgift
poliklinik4,Avgift
poliklinikavgift,Avgift
poliklinikavgift(liten),Avgift
poliklinikavgift(sköterska),Avgift
poliklinikavgiftåb,Avgift
poliklinikavgiftakut,Avgift
poliklinikavgiftåterbesök,Avgift
poliklinikavgiftavancerad,Avgift
poliklinikavgiftenkel,Avgift
poliklinikavgiftjour,Avgift
poliklinikavgiftklåda/hudutredning,Avgift
poliklinikavgiftliten(sköterska),Avgift
poliklinikavgiftmedicinskutredning,Avgift
poliklinikavgiftögonmottagning,Avgift
poliklinikavgiftögonmottagningakut,Avgift
poliklinikavgiftoperation,Avgift
poliklinikavgiftremiss,Avgift
poliklinikavgiftsköterska,Avgift
poliklinikavgiftspecialist,Avgift
poliklinikavgiftutredning,Avgift
poliklinikavgiftutredninghälta,Avgift
poliklinikbasavgift,Avgift
polikliniköppen,Avgift
poliklinkavgift,Avgift
polsköterskavidveterinärbesökellerinjektion-tillägg,Polsköter
"polstersoffban5cmx2,7m",Polster
"polstersoffban7,5cmx2,7m",Polster
porto,Porto
portoochexpeditionsavgift,Porto
portoochexpeditionsavgift2,Porto
porusonepowder500mg,Porus
postoperativanalgesi,Postoperativ
powerstickmoose,Powerstick
powerwrap/vetrap/vetflexsjälvhäftandebandagelindaallabredder,Power
pre-ophundinternutankoagulationsprofil,Pre-Op
pre-opscreening+auskcor,Pre-Op
pre-opstatus,Pre-Op
pre-opstatusutökad(chem10+hem+t4+sdma),Pre-Op
prednicorton20mg,Prednicorton
"prednisolon,injektion",Prednisolon
prednisolon10mg,Prednisolon
"prednisolon2,5mg",Prednisolon
prednisolon5mg,Prednisolon
prednisolonacetatvet10mg/ml100ml,Prednisolonacetat
prednisolonpfizer10mg100sttabletburk,Prednisolon
premedicinering,Premedicinering
premedicineringnkhanhund,Premedicinering
premedicineringohetik,Premedicinering
preop,Preop
"preoperationblodtest(hematologi,chem10)",Preoperation
preoperativröntgen,Preoperativ
preoperativundersökning,Preoperativ
preoppaket,Preop
preopprofil,Preop
preopprofileii,Preop
previcox227mg,Previcox
previcox57mg,Previcox
prevomax/cerenia,Prevomax
prevomax0.1ml,Prevomax
prevomax10mg/ml,Prevomax
prevomax10mg/ml1x20milliliter,Prevomax
prevomaxper0.1ml,Prevomax
primperan,Primperan
primperan®5mg/ml12x2mlinjektampull,Primperan
primperan5mg/ml,Primperan
primperaninj5mg/ml,Primperan
primperanjourdospo(2ampuller),Primperan
primperanperampull,Primperan
pro,Pro
pro-fibredog&cat,Pro-Fibre
pro-kolin+15ml,Pro-Kolin
pro-kolin15ml,Pro-Kolin
pro-kolin30ml,Pro-Kolin
pro-kolinadvanced15ml,Pro-Kolin
pro-kolinadvanced30ml,Pro-Kolin
pro-kolinadvanced60ml,Pro-Kolin
pro-kolinadvancedhund30ml,Pro-Kolin
pro-kolinadvancedkatt15ml,Pro-Kolin
pro-soluble,Pro-Soluble
procamidorvet.20mg/ml100mlinjektinjekt,Procamidor
procamidorvet.inj20mg/ml,Procamidor
procellproteinsalvaförhund50ml,Procell
procyte,Procyte
procytedxblodbild,Procyte
produktövrigt,Produkt
"prof.tandbehandling,katt",Tandbehandling
"prof.tandbehandling,kattptr",Tandbehandling
prof.tandbehandling/rengöringvidannanåtg,Tandbehandling
prof.tandbehandling/rengöringvidannanåtgptr,Tandbehandling
prof.tandbehandlingkraftigtandsten,Tandbehandling
"prof.tandbehandlingkraftigtandsten,hundptr",Tandbehandling
prof.tandrengöringvidannanåtg,Tandbehandling
profenderspot-onen15mg/60mg,Profender
professionelltandrengöringhund<10kg,Tandrengöring
professionelltandrengöringhund>30kg,Tandrengöring
profibre,Pro-Fibre
proftandbehandlinglindrigtandsten,Tandbehandling
"proftandbehandlinglindrigtandsten,hundptr",Tandbehandling
progesteron,Progesteron
progesteron1:aexklprovtagning,Progesteron
progesteronfuji,Progesteron
prokolinadvanced30ml,Prokolin
prolene4/045cm,Prolene
pronefra180ml,Pronefra
pronefra60ml,Pronefra
pronestetic40mg/ml100ml,Pronestetic
propofol,Propofol
propofol-®lipuro10mg/ml10x20mlinjektinjekt,Propofol
propofol-lipuro10mg/ml,Propofol
propofol10mg/ml,Propofol
propofol10mg/ml1ml,Propofol
propofolitereringhund/katt,Propofol
propofolitereringkatt/hund,Propofol
propofolnarkosinklpremed,Propofol
propofolrusenkelåtgärd,Propofol
propofolrusexklsedering,Propofol
propolipid10mg/ml5x20ml,Propolipid
propovet®emuinj10mg/ml5x20ml,Propovet
propovetmultidos10mg/ml,Propovet
propovetmultidose,Propovet
propovetmultidose.injektions,Propovet
propovetmultidose10mg/ml5x20ml,Propovet
propovetmultidose10mg/ml5x20mlinjektflaska,Propovet
propovetmultidoseinj10mg/ml,Propovet
protein/kreatinin-kvot,Protein/Kreatinin-Kvot
protexpawzrubberboots,Protex
prov/svarshantering1(intern),Prov/Svarshantering
prov/svarshantering2,Prov/Svarshantering
prov/svarshantering3,Prov/Svarshantering
"prover-hantering(externalab,pris1lab)",Provhantering
provera5mg,Provhantering
provhantering+svar,Provhantering
provlaparatomi,Provlaparatomi
provlaparatomihund,Provlaparatomi
provlaparatomistrikt,Provlaparatomi
provlaparotomi,Provlaparotomi
provlapkatt,Provlaparatomi
provpunktion,Provpunktion
provtagning,Provtagning
"provtagning,blod",Provtagning
"provtagning,fna",Provtagning
provtagning(hudskrapmm),Provtagning
provtagning/expeditionsavgift/ringautprovsvar,Provtagning
provtagning/hantering,Provtagning
provtagning1,Provtagning
provtagning2,Provtagning
provtagningacth-stimulering,Provtagning
provtagningaspirat,Provtagning
provtagningaspiratintern,Provtagning
provtagningbakt/svamp,Provtagning
provtagningbiopsi,Provtagning
provtagningbiopsihud,Provtagning
provtagningbiopsihud1-5st,Provtagning
provtagningbiopsiklo,Provtagning
provtagningbiopsimunhåla,Provtagning
provtagningblod,Provtagning
provtagningblodprov,Provtagning
provtagningblodvidsedering/seniorkontroll,Provtagning
provtagningcystocentesvidsedering,Provtagning
provtagningcytologi,Provtagning
provtagningcytologifnasp,Provtagning
provtagningcytologiöron,Provtagning
provtagningenbarttillsköterska,Provtagning
provtagningenkel,Provtagning
provtagningfna,Provtagning
provtagningfnasp,Provtagning
provtagningfnaspisambultrakl,Provtagning
provtagninggallsyrebelastning,Provtagning
provtagningheska,Provtagning
"provtagninghud/öra,enkel",Provtagning
provtagninghud/öron,Provtagning
provtagninghud+cytologi,Provtagning
provtagninghudenkel,Provtagning
provtagninghudskrap2-5,Provtagning
provtagninglivmoder,Provtagning
provtagningochadministreringsavgift,Provtagning
provtagningochexpeditionsavgift,Provtagning
provtagningsavgift,Provtagning
provtagningsekret,Provtagning
"provtagningspinne,amies",Provtagning
provtagningswab,Provtagning
"provtagningurin,cystocentes",Provtagning
provtagningurincystocentesul,Provtagning
provtagningutanannanåtgärd,Provtagning
provtagoarbeteext,Provtagning
provtagoarbeteint,Provtagning
prp,Prp
ptr-tandrengöringhundlindrig,Tandrengöring
ptr-tandrengöringhundmåttlig,Tandrengöring
ptr-tandrengöringkatt,Tandrengöring
ptrexkl.rtgexthdlind,Ptr
"ptrhddentalrtg,narkos",Dental
ptrhund,Ptrhund
"ptrhund(narkos,tandröntgen,tandsten)",Tandrengöring
ptrisambandmextraktion,Tandrengöring
"ptrkattinkl:anestesi,muns,dentalrtg",Dental
"ptrkattinkl.tandröntgen,exkl.narkos",Tandrengöring
"ptrkatttandsten,dentalrtg,narkos",Dental
ptrsambandmedextraktion,Extraktion
puppyboost15ml,Puppyboost
purevaxrcp,Purevax
purevaxrcpinji+ii,Purevax
purinacaninehypoallergenic3kg,Purina
purinacaninehypoallergenicburk400g,Purina
purinacn,Purina
purinacn195g,Purina
purinaconvalescence195g,Purina
"purinahakatt1,3kg",Purina
purinahundenburk400g,Purina
"purinakattur1,5kg",Purina
purinakatturblöt10x85g,Purina
pyometra<15kgdagplan,Pyometra
pyometra<60kgdagplan,Pyometra
pyometra>15kgdagplan,Pyometra
pyometraakut<15kg,Pyometra
pyometrahund,Pyometra
pyometrahund<20kg,Pyometra
pyometraiii,Pyometra
pyometrakatt,Pyometra
pyometraoperationhund,Pyometra
pyometraoperationkatt,Pyometra
pyometraophund,Pyometra
pyomousse,Pyo
quadrisol.oralgel100mg/ml,Quadrisol
quickfix,Quick
quickfix30ml,Quick
rabatt,Rabatt
rabattkupong,Rabatt
rådgivning,Rådgivning
rakningochsteriltvätt,Rakning
rakningochsteriltvätt2,Rakning
"rakningochsteriltvättsår,nivå1",Rakning
"rakningochsteriltvättsår,nivå2",Rakning
"rakningochsteriltvättsår,nivå3",Rakning
rauhälgbeeftoast,Rauh
rauhälgben14(xs),Rauh
rauhälgben15(s),Rauh
rauhälgben15ld,Rauh
rauhälgben25(m),Rauh
rauhälgben25ld,Rauh
rauhälgben40(l),Rauh
rauhbeeftoast11cmlitenld,Rauh
rauhbeeftoast19cmstorld,Rauh
rbc,Rbc
"rc-hypoallergenicmchund1,5kg",Rc
rc(gi)gastrointestinalhund400g,Rc(Gi)Gast
rcanallergenichund3kg,Rc
rcanallergenichund8kg,Rc
rccanineanallergenic3kg,Rc
"rccaninegastro,400g,burk",Rc
rccaninegastro2kg,Rc
"rccaninehepatic1,5kg",Rc
rccaninehepaticloafcan420g,Rc
rccaninesatiety410g,Rc
rccatdermaanallergenic2kg,Rc
rccatdermasensitivitycontrolchickenpouch12x85g,Rc
rccatgastrointestinal2kg,Rc
"rcdermahypoallergenickatt2,5kg",Rc
rcdoganallergenic8kg,Rc
rcdoggastrointestinallowfatloafcan410g,Rc
rcdoggastrointestinalpuppy195g,Rc
rcdoghypoallergenicsmalldog1kg,Rc
rcdogvitalmobilitysupport7kg,Rcdogvital
rcfelinefibreresp2kg,Rc
rcfelinegastro2kg,Rc
rcfelinerenalloaf85g,Rc
"rcfelinesatiety1,5kg",Rcfelinesa
rcgastrointestinalcat85g,Rc
rcgastrointestinalgihund2kg,Rc
rcgastrointestinalhund400gr,Rc
rcgastrointestinalpuppy195ggi,Rc
rcgastrointestinalrecoveryburk195g,Rc
rcgastrorecoverymousse195g,Rc
rcgimodcalcat12x85g,Rc
rchunddermahypoallergenic2kg,Rc
rchunddermahypoallergenic7kg,Rc
rchunddermahypoallergenicburk400g,Rc
rchundgastrointestinal2kg,Rc
"rchundgastrointestinallowfat1,5kg",Rc
rchundgastrointestinallowfat12kg,Rc
"rchundgastrointestinalmoderatecalorie7,5kg",Rc
rchundgastrointestinalwetburk410g,Rc
rchundhighfibre2kg,Rc
"rchundhighfibre7,5kg",Rc
rchundhypoallergenic14kg,Rc
rchypoallergenichundmoderatecalorie14kg,Rc
rchypoallergenicsmalldog1kg,Rc
rcintestinalburk400g,Rc
rcintestinalhund2kg,Rc
"rcintestinalhundlowfat1,5kg",Rc
rcintestinalkittenmousse195gr,Rc
rcintestinallowfathund12x410g,Rc
"rckattdermahypoallergenic2,5kg",Rc
rckattgastrointestinal2kg,Rc
"rckattgastrointestinalkitten0,4kg",Rc
rckattgastrointestinalkittenmousse195g,Rc
rckattgastrointestinalwet85g,Rc
rcrecovery195gram,Rc
rcrenalpouchkatt85g,Rc
rcrenalselectkatt2kg,Rc
rcurinaryhund2kg,Rc
"rcurinarys/okatt3,5kg",Rc
"rcurinarys/omodratecaloriehund1,5kg",Rc
rdw,Rdw
rdw%,Rdw
recept,Receptarvode
receptarvode,Receptarvode
receptarvode(utanbesök),Receptarvode
receptarvode(vidbesök),Receptarvode
receptarvodeutanbesök,Receptarvode
receptarvodevidbesök,Receptarvode
receptavgiftbesök,Receptarvode
receptinskickat,Receptarvode
receptutanbesök,Receptarvode
receptvidbesök,Receptarvode
reconvalescenthund,Reconvalescent
reconvalescentkatt,Reconvalescent
recovery195gr,Recovery
recoveryd&ccan195gburk,Recovery
redonylultra50mg,Redonyl
redonylultra50mg60caps,Redonyl
rehab10kort,Rehab
rehab5kort,Rehab
rehabbesök,Rehab
rehabbesök-grundavgift,Rehab
rehabbesök-varjepåbörjat10min-kort16x10,Rehab
rehabbesök-varjepåbörjat10min-kort32x10,Rehab
rehabbesöktidtillägg-varjepåbörjat10min,Rehab
rehabplan,Rehab
rehydrex®medglucos25mg/ml10x1000mlinfusipåse,Rehydrex
rehydrex®medglucos25mg/ml20x500mlpåse,Rehydrex
rektalisering,Rektalisering
"rektalundersökning,häst",Rektalundersökning
rektalundersökningsmådjur,Rektalundersökning
remissavgift,Avgift
remissexkl.bilder,Remiss
remissinkbilder\annat,Remiss
remittering1,Remittering
remittering2,Remittering
removevåtservett,Remove
renalbeefcat12x85g,Renal
renalbeefcat85g,Renal
renalcat2kg,Renal
renalchickencat12x85g,Renal
renalchickencat85g,Renal
renaldog2kg,Renal
renalfishcat12x85g,Renal
renalfishcat85g,Renal
renalselectcat2kg,Renal
renalspecialkatt2kg,Renal
rengöringöra,Öronrengöring
reponeringavhöftledinklbandage,Reponering
resa1,Resa
resa2,Resa
resavet.tid/15min,Resa
resazonii5-10km,Resa
resazoniii10-30km,Resa
resazoniv30-50km,Resa
resazonv50-100km,Resa
resekostnadbil/10km(obsdebiterasalltidperpåbörjadmil),Rese
"respiratorylarge,hund",Respiratory
retic,Retic
retic-hgb,Retic
reticulocyter,Reticulocyter
reticulocyter%,Reticulocyter
reticulocythemoglobin,Reticulocyter
"retrobulbärabscess,dränering",Retrobulbär
revertor5mg/ml,Revertor
revertorvet®5mg/ml,Revertor
rheumocam,Rheumocam
rheumocamförhäst15mg/ml100mloralsflaska,Rheumocam
rheumocamförhäst15mg/ml250mloralsflaska,Rheumocam
rheumocaminj5mg/ml,Rheumocam
rifenvet.inj100mg/ml,Rifen
rimadyl®vet.50mg/ml20mlinjektinjekt,Rimadyl
rimadyl®vet.tuggta20mg,Rimadyl
rimadyl50mg/ml,Rimadyl
ringer-acetat500ml,Ringer-Acetat
ringer-acetatbaxterviaf10x1000mlpåse,Ringer-Acetat
ringer-acetatbaxterviaf20x500mlinfusipåse,Ringer-Acetat
ringer-acetatbaxterviaf20x500mlpåse,Ringer-Acetat
ringer-acetatfreseniuskabi,Ringer-Acetat
ringer-acetatfreseniuskabi10x1000mlpåse,Ringer-Acetat
ringer-acetatfreseniuskabi2x5000mlpåse,Ringer-Acetat
ringeracetat1000ml,Ringer
ringeracetat500ml,Ringer
ringeracetatbaxter,Ringer
"ringormodling,externtlab",Ringorm
risksövning,Risksövning
risktilläggnarkosasa2-4,Risktillägg
rompun®vet.inj20mg/ml,Rompun
ronaxanvet..tablett100mg,Ronaxan
ronaxanvet..tablett20mg,Ronaxan
röntgen,Röntgen
röntgen-externexpertavläsning,Röntgen
"röntgen,återbesök2bilder",Röntgen
röntgen/bild,Röntgen
röntgen/bild>3,Röntgen
röntgen/bildutövergrund,Röntgen
röntgen>6bilderinklinternavläsning,Röntgen
röntgen>6bilderrtg,Röntgen
röntgen1-2bild,Röntgen
röntgen1-2bilder,Röntgen
"röntgen1-2bilder,mobilröntgen",Röntgen
röntgen1-2bildermobilrtg,Röntgen
röntgen1-2projektioner,Röntgen
röntgen1-3bilder,Röntgen
röntgen1-3bilderinklinternavläsning,Röntgen
